ID,Storage day,Average Firmness,Rupture Force,Toughness,Penetrating Force,Penetrating Energy,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
16,6,4.546,6.99,4.144,4.04,74.628,12.6411,13.6411,14.4900,14.3411,15.1233,17.1856,18.7233,19.1589,19.6756,21.4089,25.7167,32.7711,40.3922,45.6489,48.2189,49.6900,49.7400,48.2156,46.1367,44.4433,43.3067,41.8156,39.9589,40.0867,53.6357,55.3848,57.1338,58.8829,60.6320,62.3811,64.1302
17,6,0.335,6.447,91.115,6.035,5.426,12.8489,13.9778,14.8122,14.6711,15.3989,17.3100,18.7622,19.1556,19.6022,21.3467,25.7300,32.7833,40.3333,45.5289,48.0656,49.5511,49.6522,48.0922,46.0544,44.4289,43.2433,41.7844,40.1800,40.4211,53.5561,55.2948,57.0335,58.7722,60.5109,62.2496,63.9883
18,6,0.456,8.817,114.846,8.55,6.387,11.0778,12.2289,13.0611,13.0400,13.5511,15.0689,16.2111,16.4922,16.8556,18.2989,22.0622,28.5022,35.9600,41.4078,44.1311,45.6822,45.7667,43.9344,41.6911,39.9344,38.7011,37.3500,35.7733,35.9467,48.3973,49.9934,51.5894,53.1854,54.7814,56.3774,57.9735
19,6,3.492,5.163,3.223,3.557,65.922,13.6622,15.0489,16.0211,15.9100,16.7467,18.8767,20.5344,21.0678,21.6267,23.5989,28.2189,35.1556,42.1544,46.9444,49.4722,51.1611,51.6167,50.7433,49.3078,48.0544,47.2300,46.0578,44.5367,44.7989,57.5314,59.4054,61.2795,63.1535,65.0275,66.9016,68.7756
20,6,4.135,6.96,4.402,3.625,66.42,12.1522,13.3744,14.3833,14.4400,15.2422,17.1267,18.5800,19.0489,19.6222,21.4622,25.7689,32.4200,39.2978,44.0756,46.6678,48.5022,49.0722,48.1933,46.8144,45.6856,44.8056,43.6089,42.3311,42.8044,54.7924,56.6242,58.4560,60.2878,62.1196,63.9514,65.7832
21,6,4.896,8.289,4.943,4.325,79.22,12.7433,14.0689,15.1367,15.2656,16.0544,17.8867,19.3322,19.7733,20.1689,22.0067,26.5667,33.5444,40.8056,45.7633,48.2922,49.7978,49.9622,48.7622,47.1522,45.6978,44.5878,43.3756,42.1900,42.4556,55.0207,56.8177,58.6148,60.4118,62.2088,64.0058,65.8029
22,6,0.664,6.196,27.78,3.835,41.083,13.0356,14.4089,15.5178,15.4478,16.4144,18.8011,20.5400,20.9878,21.6200,23.7067,28.5300,35.8000,43.0322,47.8056,50.2333,51.9122,52.3344,51.2856,49.6922,48.3611,47.3622,45.8911,44.3567,44.7944,58.1025,60.0111,61.9197,63.8283,65.7370,67.6456,69.5542
23,6,0.377,4,23.726,2.046,19.376,13.3100,14.8233,16.2700,16.5889,17.6200,19.9789,21.7656,22.3822,23.2778,25.3978,29.6856,36.1011,42.7444,47.3211,49.7322,51.5800,52.3311,51.7356,50.6356,49.6700,48.9478,47.8200,46.4889,46.9289,59.2915,61.2244,63.1573,65.0902,67.0230,68.9559,70.8888
24,6,0.6,7.006,43.308,5.032,42.302,12.2644,13.4011,14.1100,13.8222,14.6967,16.7956,18.3478,18.7611,19.2922,21.2100,25.8011,32.9167,40.2333,45.1756,47.6778,49.2544,49.5689,48.3822,46.7167,45.3311,44.2911,42.9089,41.4378,41.8211,54.6542,56.4792,58.3041,60.1291,61.9540,63.7790,65.6039
25,6,4.477,6.625,4.354,3.268,60.568,13.2767,14.8322,16.0167,16.0267,16.9711,18.8911,20.2956,20.7933,21.3133,23.2611,27.8256,34.5067,41.1500,45.7122,48.1900,49.8800,50.4500,49.8089,48.7378,47.7278,46.9233,46.0156,45.1611,45.6544,57.1098,58.9805,60.8513,62.7220,64.5927,66.4634,68.3341
26,6,0.602,8.613,62.487,6.819,39.162,10.9067,11.8611,12.6444,12.5278,12.9522,14.5656,15.7922,16.0389,16.3911,17.8744,21.5944,27.9100,35.1111,40.2367,42.6800,43.9867,43.9256,42.1211,39.8911,38.1289,36.9811,35.4956,33.7967,33.8656,46.2257,47.7328,49.2399,50.7470,52.2542,53.7613,55.2684
27,6,0.459,7.859,87.415,5.954,17.459,11.2478,12.2633,13.1078,13.1167,13.6389,15.2900,16.5756,16.9356,17.3911,18.9933,22.8989,29.3600,36.6356,41.9378,44.6544,46.3033,46.5089,44.9444,42.9589,41.3311,40.2011,38.8878,37.3667,37.5489,49.9899,51.6555,53.3210,54.9865,56.6521,58.3176,59.9831
